mid,genre
110348,7
110352,7
110453,7
110461,7
110501,0
110553,0
110586,7
110591,10
110611,15
110645,8
110655,3
110730,14
110748,7
110752,6
110771,13
110781,11
110826,7
110858,7
110871,7
110873,4
110882,7
111113,4
111228,6
111235,14
111249,7
111251,7
111360,14
111362,14
111364,0
111384,15
111443,4
111486,15
111505,4
111529,7
111617,4
111622,13
111624,7
111659,0
111663,4
111680,13
111743,4
111759,0
111781,0
111795,7
111913,7
111921,7
111931,0
112006,2
112062,7
112070,7
112112,4
112138,5
112171,0
112175,2
112183,4
112277,12
112290,7
112303,4
112334,6
112370,0
112399,6
112421,7
112450,4
112460,1
112497,4
112515,7
112550,7
112552,7
112556,15
112577,7
112582,6
112623,14
112653,6
112655,10
112689,12
112735,7
112749,4
112767,4
112788,4
112804,14
112818,10
112850,4
112852,0
112897,1
112911,0
112921,6
112940,15
113064,7
113186,15
113207,11
113220,6
113225,4
113252,4
113275,7
113345,1
113348,4
113378,7
113416,0
113453,5
113532,4
113565,15
113573,15
113640,10
113705,7
113741,15
113780,10
113829,4
113862,15
113938,6
114028,7
114044,10
114060,5
114074,7
114082,4
114122,4
114180,14
114254,6
114265,4
114342,7
114459,7
114464,5
114552,4
114601,7
114635,6
114662,16
114670,7
114707,10
114762,13
114766,10
114795,7
114818,4
114925,7
114935,15
115122,4
115139,3
115147,7
115149,15
115151,5
115170,7
115174,7
115210,0
115216,7
115231,4
115502,4
115534,10
115569,5
115617,2
115624,10
115664,13
115680,7
115713,14
115877,4
115881,8
115927,8
116012,5
116136,7
116161,7
116207,7
116397,15
116413,4
116419,0
116503,10
116660,7
116797,16
116799,13
116823,1
116849,4
116855,13
116887,0
116897,7
116939,0
116977,4
116985,7
117107,7
117121,15
117123,7
117176,13
117192,-1
117434,10
117444,2
117456,7
117511,4
117529,14
117533,6
117590,4
117851,3
117871,16
117895,0
118082,5
118105,4
118248,15
118260,10
118326,5
118334,15
118354,7
118468,2
118696,8
118700,7
118702,7
118814,13
118880,13
118890,4
118898,5
118900,7
118924,4
118985,7
118997,11
119068,7
119141,4
119145,1
119155,1
119655,8
120392,13
120466,15
120635,15
120637,0
120783,7
120799,15
120805,4
120821,6
121113,10
121126,10
121171,6
121231,10
121491,13
121618,7
122490,15
122882,15
122886,14
122888,-1
122890,8
122892,14
122900,14
122902,1
122904,4
122920,0
122924,14
122932,13
123663,4
123695,7
123947,7
124859,7
125916,7
126006,8
126106,-1
126420,0
126430,16
126548,4
127052,4
127096,14
127098,4
127108,13
127114,7
127124,4
127136,15
127144,6
127152,6
127158,6
127164,6
127178,7
127194,4
127198,4
127202,7
127204,4
127206,4
127212,7
127319,15
127728,7
128235,6
128360,17
128512,12
128520,4
128592,15
128606,7
128616,-1
128620,-1
128846,4
129009,7
129191,8
129250,-1
129313,4
129354,5
129364,7
129428,7
129514,4
129653,7
129657,0
129659,7
129737,4
129937,7
130073,8
130083,7
130087,8
130351,6
130448,15
130450,1
130452,7
130490,14
130520,2
130522,2
130576,14
130580,7
130628,7
130634,0
130642,15
130682,10
130960,7
130970,4
130980,6
131013,4
131168,7
131451,10
131714,0
131724,6
131796,7
131830,4
132046,12
132074,6
132146,7
132157,5
132333,7
132458,6
132462,7
132480,7
132488,13
132496,7
132547,7
132549,-1
132618,5
132796,0
132800,4
132888,4
132952,-1
132961,7
133195,0
133281,7
133295,6
133365,15
133377,14
133419,4
133545,7
133645,7
133771,4
133782,10
133798,4
133824,10
134025,-1
134130,1
134158,15
134170,8
134246,15
134368,4
134393,4
134528,4
134569,4
134783,4
134853,4
134859,6
134881,7
135133,1
135137,4
135264,3
135266,1
135268,1
135436,2
135508,4
135518,0
135532,0
135536,14
135567,1
135569,0
135861,4
135887,4
136016,8
136018,7
136020,1
136305,10
136445,4
136447,4
136449,0
136562,7
136592,-1
136598,4
136602,10
136654,7
136666,4
136800,0
136816,4
136864,8
137337,6
137403,7
137595,7
137857,1
138036,4
138204,4
138208,15
138258,7
138546,4
138610,10
138696,13
138698,6
139116,6
139130,0
139385,7
139415,7
139620,3
139642,7
139644,7
139757,6
139855,4
139915,13
140110,4
140152,3
140174,7
140237,7
140247,7
140265,4
140267,10
140523,4
140711,15
140715,7
140725,15
140739,7
140741,13
140743,7
140745,7
140747,7
140749,4
140751,14
140753,-1
140755,13
140757,7
140759,13
140761,4
140763,-1
140816,7
140880,4
140928,4
141124,7
141422,7
141668,7
141688,5
141718,4
141749,7
141866,-1
141886,7
141890,16
141956,10
142068,7
142192,7
142240,7
142258,6
142422,4
142448,15
142488,15
142507,7
142536,7
142997,2
143255,14
143257,4
143377,7
143385,7
143410,-1
143472,10
143657,10
143859,4
144172,10
144620,4
144714,15
144976,17
145150,15
145307,4
145775,6
145839,7
145935,2
146309,1
146443,13
146501,7
146604,4
146656,7
146682,6
146688,15
147006,4
147010,8
147037,4
147426,0
147845,4
148168,4
148238,4
148372,4
148482,7
148626,7
148652,4
148881,2
148888,4
148956,4
149352,4
149354,3
149406,2
149532,-1
149572,4
149590,15
149606,13
149612,15
149830,13
150401,5
150548,0
150856,6
151307,-1
151639,15
152017,7
152025,6
152057,7
152077,15
152079,15
152081,1
152091,4
152173,10
152844,10
153584,4
155064,10
155392,7
155611,6
155820,4
156025,1
156387,7
156607,1
156609,4
156726,15
157200,7
157296,1
157407,5
157667,4
158238,12
158314,4
158528,15
158783,15
158956,10
159093,0
159462,10
159690,4
159755,4
159858,10
159972,14
160080,0
160271,4
160438,0
160440,15
160563,1
160565,10
160567,4
160590,-1
160656,7
160718,2
160954,7
161084,6
161155,14
161336,6
161582,5
161594,14
161830,15
161918,14
161944,7
162376,7
162542,15
162672,1
163056,0
163949,6
164977,4
164979,6
